-1853.5898384862244 -2146.410161513775 772.7406610312546 68.72700594236812
-1728.5898384862244 -2021.4101615137752 772.9082657433852 68.72700594236812
-1603.5898384862244 -1896.4101615137752 773.0758704555159 68.72700594236812
-1478.5898384862244 -1771.4101615137752 773.2434751676465 68.72700594236812
-1353.5898384862244 -1646.4101615137752 773.411079879777 68.72700594236812
-1228.5898384862244 -1521.4101615137752 773.5786845919077 68.72700594236812
-1103.5898384862244 -1396.4101615137752 773.7462893040383 68.72700594236812
-978.5898384862244 -1271.4101615137752 773.9138940161689 68.72700594236812
-853.5898384862244 -1146.4101615137754 774.0814987282995 68.72700594236812
-735.0437008382257 -1016.1520478576258 779.3313346245807 68.72700594236812
-611.6406033599527 -905.9671337734674 820.3673888358495 68.72700594236812
-505.5690753925018 -805.3173004727548 863.4174213768559 68.72700594236812
-447.9867258728878 -714.7234676213267 969.0394901885766 68.72700594236812
-350.26939481778317 -631.5392966661133 1104.438231596048 68.72700594236812
-246.30453240149902 -559.2834227337748 1159.785964233031 68.72700594236812
-167.05212155408802 -504.93699229657545 1195.899581183297 68.72700594236812
-70.27565388987617 -387.2269259527631 1313.8411100966077 68.72700594236812
7.545332540977289 -293.062928856276 1367.5121916856247 68.72700594236812
-7.730580435382589 -175.16832507899574 1379.9542208910104 68.72700594236812
58.89178109656279 -66.39259474318719 1431.7965511991185 68.72700594236812
146.58614516696124 -9.480818657710689 1414.5119444291993 68.72700594236812
240.2909736367016 75.8706709562039 1390.102166946212 68.72700594236812
369.4913090503539 107.59549851591113 1295.2627107360422 68.72700594236812
452.4264130587627 121.5531385038477 1207.9452348159905 68.72700594236812
536.7990288552699 189.81056528699634 1065.1953343127773 68.72700594236812
595.8323897466073 254.20055272543604 1003.4943389530843 68.72700594236812
725.285800793264 355.92060142391585 1002.288198000149 68.72700594236812
845.235401241034 502.36426601695024 945.9297555220444 68.72700594236812
916.1884383950401 633.1212683034854 831.8694712603859 68.72700594236812
1007.4608282623649 745.9174198718407 794.1687311095175 68.72700594236812
1145.0893329188696 855.2598468858695 773.6011372117696 68.72700594236812
1271.4030300691502 978.5607374932404 772.7076523428545 68.72700594236812
1396.4040488469539 1103.5648947779523 772.7123678697689 68.72700594236812
1521.4050676247573 1228.5690520626645 772.7170833966832 68.72700594236812
1646.406086402561 1353.5732093473764 772.7217989235975 68.72700594236812
1771.4071051803646 1478.5773666320886 772.7265144505117 68.72700594236812
1896.4081239581683 1603.5815239168005 772.731229977426 68.72700594236812
2021.409142735972 1728.5856812015127 772.7359455043403 68.72700594236812
2146.4101615137756 1853.5898384862246 772.7406610312546 68.72700594236812

-1753.5811882707724 -2246.419064881727 631.4246747875982 97.53571532049581
-1627.7320622053026 -2122.2159556924853 641.6057283598752 97.53571532049581
-1502.777314681974 -1997.184373710695 641.912323152244 97.53571532049581
-1377.9237011597759 -1872.1395343553281 642.2268314609477 97.53571532049581
-1253.0050775913255 -1747.0472843401747 642.5385239310795 97.53571532049581
-1127.9874739500883 -1621.9828087459903 642.8416873447269 97.53571532049581
-1003.5890285347559 -1496.4109943478356 633.1307120032117 97.53571532049581
-877.7376515472546 -1372.279548358851 643.4027546101802 97.53571532049581
-753.5825571660896 -1246.4178328055907 633.7850154973942 97.53571532049581
-640.6648221271769 -1134.5621696584556 686.441136271778 97.53571532049581
-524.2905171245121 -1040.765400763812 755.2965783241714 97.53571532049581
-414.98204762642905 -975.5135687973655 818.2964402350556 97.53571532049581
-358.6955442645432 -885.7238710650998 927.4607321788233 97.53571532049581
-277.6881574002804 -794.4125912138654 1063.868203380319 97.53571532049581
-201.22132192151696 -736.2960638194014 1107.674666841311 97.53571532049581
